fase;inde;iaa;ieg;ips;ida;ipv;ian;defasagem;ano;pedra;genero;instituicao_ensino;ano_nascimento;ipp;idade;escola_publica;genero_binario;perfil_defasagem
3;7,002646212;8,3;9,1;8,8;3,8;7,3;5,0;-1;2024;Ametista;Feminino;Pública;2010;7,7;14;1;0;Moderada
3;7,815385675;8,8;5,6;8,8;8,2;7,5;10,0;0;2024;Ametista;Masculino;Pública;2011;8,0;13;1;1;Em fase
3;5,065788844;7,5;6,2;2,5;3,2;5,5;5,0;-1;2024;Quartzo;Feminino;Pública;2010;6,1;14;1;0;Moderada
3;7,770468182;8,3;9,1;8,1;5,5;7,4;10,0;1;2024;Ametista;Feminino;Pública;2012;7,2;12;1;0;Em fase
3;5,42534133;7,5;4,5;2,5;6,3;4,2;10,0;0;2024;Quartzo;Masculino;Pública;2010;4,2;14;1;1;Em fase
3;6,231045707;8,8;7,7;8,8;3,5;5,6;5,0;-1;2024;Agata;Feminino;Pública;2010;6,1;14;1;0;Moderada
3;8,3261;8,8;10,0;9,4;7,0;7,1;10,0;0;2024;Topázio;Masculino;Pública;2011;6,9;13;1;1;Em fase
3;9,189883333;9,2;9,9;8,8;8,5;9,1;10,0;1;2024;Topázio;Feminino;Pública;2012;9,1;12;1;0;Em fase
3;8,72863254;10,0;8,8;8,1;7,7;8,5;10,0;1;2024;Topázio;Masculino;Privada;2013;9,1;11;0;1;Em fase
3;7,912792647;9,2;9,8;4,4;6,7;7,3;10,0;0;2024;Ametista;Masculino;Pública;2012;8,0;12;1;1;Em fase
3;8,67371279;6,7;9,3;8,8;8,2;8,8;10,0;1;2024;Topázio;Masculino;Pública;2012;8,9;12;1;1;Em fase
3;5,547380556;7,9;2,8;7,5;4,0;6,9;5,0;-1;2024;Quartzo;Feminino;Pública;2010;7,7;14;1;0;Moderada
3;5,833118519;8,8;6,1;8,8;3,2;5,5;5,0;-1;2024;Quartzo;Feminino;Pública;2009;6,3;15;1;0;Moderada
3;8,901966667;9,2;9,9;2,5;9,7;9,5;10,0;1;2024;Topázio;Masculino;Privada - Programa de Apadrinhamento;2012;9,4;12;0;1;Em fase
3;5,880466583;7,5;5,3;2,5;5,0;6,1;10,0;0;2024;Quartzo;Feminino;Pública;2010;6,0;14;1;0;Em fase
3;8,385133333;9,2;9,9;7,5;7,0;7,6;10,0;0;2024;Topázio;Masculino;Pública;2012;8,3;12;1;1;Em fase
3;7,778263492;7,9;8,3;5,6;7,0;7,6;10,0;0;2024;Ametista;Masculino;Pública;2011;8,5;13;1;1;Em fase
3;6,346748371;8,3;6,8;2,5;4,0;6,9;10,0;0;2024;Agata;Masculino;Pública;2012;7,1;12;1;1;Em fase
3;5,393308605;10,0;5,0;6,9;2,0;5,9;5,0;-2;2024;Quartzo;Feminino;Pública;2008;6,3;16;1;0;Moderada
3;7,214534419;8,8;6,5;9,4;4,5;7,5;10,0;0;2024;Ametista;Masculino;Pública;2012;7,1;12;1;1;Em fase
3;7,026322556;7,1;5,1;2,5;8,7;7,4;10,0;0;2024;Ametista;Masculino;Pública;2011;8,3;13;1;1;Em fase
3;9,0662;10,0;10,0;2,5;9,8;9,5;10,0;1;2024;Topázio;Masculino;Privada - Programa de Apadrinhamento;2012;9,6;12;0;1;Em fase
3;7,843157895;9,6;9,4;8,1;7,3;7,5;5,0;-1;2024;Ametista;Masculino;Pública;2010;7,3;14;1;1;Moderada
3;7,276330075;9,2;5,8;7,5;6,7;6,9;10,0;0;2024;Ametista;Masculino;Pública;2011;7,3;13;1;1;Em fase
3;8,384033333;10,0;10,0;2,5;8,8;7,6;10,0;1;2024;Topázio;Masculino;Privada - Programa de Apadrinhamento;2013;8,5;11;0;1;Em fase
3;7,088855054;9,6;6,0;7,5;5,0;7,1;10,0;0;2024;Ametista;Masculino;Pública;2010;7,5;14;1;1;Em fase
3;5,475324896;10,0;4,8;6,3;3,0;5,9;5,0;-1;2024;Quartzo;Masculino;Pública;2009;6,0;15;1;1;Moderada
3;6,293175689;8,3;5,6;5,0;5,8;7,0;5,0;-1;2024;Agata;Feminino;Pública;2010;7,7;14;1;0;Moderada
3;7,9798;9,2;10,0;8,8;3,8;8,1;10,0;0;2024;Ametista;Feminino;Pública;2011;8,1;13;1;0;Em fase
3;5,543865741;0,0;7,7;6,9;2,0;6,4;10,0;0;2024;Quartzo;Masculino;Pública;2012;6,4;12;1;1;Em fase
3;6,771708626;7,1;5,6;7,5;4,7;7,5;10,0;1;2024;Agata;Masculino;Pública;2012;7,7;12;1;1;Em fase
3;7,617803571;9,6;9,5;5,6;5,3;7,0;10,0;0;2024;Ametista;Masculino;Privada;2010;7,3;14;0;1;Em fase
3;6,715437329;7,9;6,6;7,5;5,2;5,8;10,0;0;2024;Agata;Masculino;Pública;2011;6,6;13;1;1;Em fase
3;8,631675;9,2;10,0;7,5;8,0;7,8;10,0;0;2024;Topázio;Masculino;Pública;2010;8,0;14;1;1;Em fase
3;6,918152273;9,2;6,4;2,5;6,0;7,2;10,0;0;2024;Agata;Feminino;Pública;2010;8,3;14;1;0;Em fase
3;8,077708333;9,6;10,0;2,5;6,7;8,4;10,0;0;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2012;8,6;12;0;0;Em fase
3;7,622584091;9,2;7,8;7,5;5,7;7,3;10,0;0;2024;Ametista;Masculino;Pública;2011;8,0;13;1;1;Em fase
3;7,622153175;9,2;7,0;8,1;6,8;7,0;10,0;0;2024;Ametista;Feminino;Pública;2012;7,2;12;1;0;Em fase
3;7,765283138;9,6;7,6;7,5;6,3;7,4;10,0;0;2024;Ametista;Masculino;Pública;2010;7,8;14;1;1;Em fase
3;8,547495614;9,6;9,8;7,5;7,7;7,8;10,0;1;2024;Topázio;Masculino;Pública;2012;7,8;12;1;1;Em fase
3;8,507902778;7,5;7,7;8,1;8,7;8,9;10,0;0;2024;Topázio;Masculino;Pública;2012;8,9;12;1;1;Em fase
3;8,016478571;9,2;9,5;2,5;7,3;8,2;10,0;0;2024;Topázio;Feminino;Pública;2011;8,4;13;1;0;Em fase
3;6,108547515;7,5;7,8;7,5;2,3;5,1;10,0;0;2024;Agata;Masculino;Pública;2010;5,5;14;1;1;Em fase
3;6,574456251;8,8;5,8;7,5;3,5;6,7;10,0;0;2024;Agata;Feminino;Pública;2010;7,3;14;1;0;Em fase
3;5,936272086;8,3;5,4;7,5;0,0;7,5;10,0;0;2024;Quartzo;Masculino;Pública;2011;7,7;13;1;1;Em fase
3;5,545864286;7,9;3,3;8,1;5,2;5,5;5,0;-2;2024;Quartzo;Masculino;Pública;2008;6,6;16;1;1;Moderada
3;5,048054503;9,2;3,8;8,1;3,0;4,3;5,0;-2;2024;Quartzo;Masculino;Pública;2008;6,1;16;1;1;Moderada
3;6,158158974;10,0;5,7;8,1;3,2;4,7;10,0;0;2024;Agata;Masculino;Pública;2011;6,3;13;1;1;Em fase
3;6,710079487;6,7;7,4;7,5;5,5;7,0;5,0;-1;2024;Agata;Feminino;Pública;2010;8,1;14;1;0;Moderada
3;6,116032816;6,2;4,6;7,5;5,0;5,8;10,0;1;2024;Agata;Feminino;Pública;2012;6,6;12;1;0;Em fase
3;6,01721501;9,2;3,8;8,1;3,7;5,4;10,0;0;2024;Agata;Masculino;Pública;2010;7,2;14;1;1;Em fase
3;6,720564959;8,8;6,5;8,1;3,9;6,2;10,0;0;2024;Agata;Feminino;Pública;2011;7,0;13;1;0;Em fase
3;8,046787112;8,8;9,6;2,5;6,8;8,7;10,0;1;2024;Topázio;Feminino;Pública;2012;8,9;12;1;0;Em fase
3;4,639153571;0,0;2,5;8,1;2,8;5,3;10,0;0;2024;Quartzo;Masculino;Pública;2011;7,0;13;1;1;Em fase
3;5,111470186;10,0;2,8;6,9;4,3;5,0;5,0;-1;2024;Quartzo;Masculino;Pública;2010;5,0;14;1;1;Moderada
3;7,049179013;8,8;8,0;7,5;5,8;7,1;5,0;-1;2024;Ametista;Masculino;Pública;2010;7,3;14;1;1;Moderada
3;7,332483333;8,3;8,1;10,0;3,8;6,6;10,0;0;2024;Ametista;Feminino;Pública;2010;7,8;14;1;0;Em fase
3;7,566075;7,9;9,2;7,5;8,0;6,7;5,0;-1;2024;Ametista;Masculino;Pública;2010;7,3;14;1;1;Moderada
3;6,649708333;7,5;7,1;7,5;4,7;5,6;10,0;1;2024;Agata;Masculino;Pública;2012;6,7;12;1;1;Em fase
3;5,940775;8,3;6,1;7,5;3,7;6,1;5,0;-2;2024;Quartzo;Masculino;Pública;2009;6,7;15;1;1;Moderada
3;8,269703758;8,8;9,5;7,5;7,5;7,2;10,0;0;2024;Topázio;Masculino;Pública;2011;8,0;13;1;1;Em fase
3;8,465533333;10,0;9,2;7,5;5,8;9,1;10,0;0;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2011;8,8;13;0;0;Em fase
3;7,83905;9,2;9,5;8,8;5,0;6,8;10,0;0;2024;Ametista;Masculino;Pública;2011;7,8;13;1;1;Em fase
3;5,9731;8,8;6,2;2,5;2,5;6,8;10,0;0;2024;Quartzo;Feminino;Pública;2010;7,5;14;1;0;Em fase
3;6,782158333;7,9;6,2;7,5;7,0;6,7;5,0;-1;2024;Agata;Masculino;Pública;2009;7,7;15;1;1;Moderada
3;6,1255;7,5;7,2;7,5;4,3;6,0;5,0;-1;2024;Agata;Masculino;Pública;2009;6,3;15;1;1;Moderada
3;5,833377381;7,1;6,2;2,5;3,8;6,2;10,0;0;2024;Quartzo;Feminino;Pública;2011;6,4;13;1;0;Em fase
3;7,207955128;9,6;6,7;8,8;5,2;6,7;10,0;0;2024;Ametista;Masculino;Pública;2011;6,6;13;1;1;Em fase
3;6,547223684;7,5;6,1;8,8;4,2;6,1;10,0;0;2024;Agata;Feminino;Pública;2010;6,6;14;1;0;Em fase
3;5,896573589;10,0;8,3;2,5;2,8;6,3;5,0;-1;2024;Quartzo;Feminino;Pública;2010;6,6;14;1;0;Moderada
3;6,752914394;8,8;5,6;8,8;4,3;6,4;10,0;0;2024;Agata;Feminino;Pública;2012;7,3;12;1;0;Em fase
3;7,659555952;9,2;7,2;8,1;6,0;7,5;10,0;0;2024;Ametista;Feminino;Pública;2012;8,0;12;1;0;Em fase
3;7,210290672;8,8;7,0;8,1;6,8;5,9;10,0;0;2024;Ametista;Feminino;Pública;2011;5,6;13;1;0;Em fase
3;9,350986466;10,0;8,8;7,5;9,7;9,6;10,0;0;2024;Topázio;Masculino;Privada - Programa de Apadrinhamento;2012;10,0;12;0;1;Em fase
3;7,240168803;9,2;7,6;7,5;6,7;5,6;10,0;0;2024;Ametista;Masculino;Pública;2010;5,9;14;1;1;Em fase
3;8,440611905;8,8;9,4;8,1;9,3;7,1;10,0;1;2024;Topázio;Masculino;Pública;2012;5,9;12;1;1;Em fase
3;4,548544781;0,0;3,9;7,5;2,0;6,8;5,0;-1;2024;Quartzo;Masculino;Pública;2009;7,5;15;1;1;Moderada
3;6,514094017;8,8;7,7;7,5;6,2;5,3;5,0;-1;2024;Agata;Masculino;Pública;2009;5,6;15;1;1;Moderada
3;8,526983333;9,6;10,0;7,5;6,7;8,2;10,0;1;2024;Topázio;Feminino;Pública;2012;8,4;12;1;0;Em fase
3;8,595447619;9,2;9,5;8,1;8,3;7,5;10,0;0;2024;Topázio;Feminino;Pública;2011;8,1;13;1;0;Em fase
3;7,916082937;9,6;9,1;7,5;7,0;8,5;5,0;-1;2024;Ametista;Masculino;Pública;2009;8,0;15;1;1;Moderada
3;6,429063889;7,1;6,9;7,5;2,5;6,7;10,0;0;2024;Agata;Feminino;Pública;2010;7,3;14;1;0;Em fase
3;5,667282265;8,8;4,9;7,5;1,7;5,4;10,0;0;2024;Quartzo;Masculino;Pública;2011;6,4;13;1;1;Em fase
3;7,970034615;9,6;9,4;7,5;6,8;6,4;10,0;0;2024;Ametista;Masculino;Pública;2011;7,2;13;1;1;Em fase
3;9,089828986;9,2;9,7;8,1;9,5;8,3;10,0;0;2024;Topázio;Feminino;Pública;2010;8,5;14;1;0;Em fase
3;7,188366667;7,9;9,7;8,1;1,2;8,1;10,0;0;2024;Ametista;Feminino;Pública;2010;8,0;14;1;0;Em fase
3;6,274190982;8,8;8,2;7,5;3,2;6,2;5,0;-1;2024;Agata;Masculino;Pública;2010;6,3;14;1;1;Moderada
3;8,392733333;8,3;9,8;8,1;7,8;7,3;10,0;0;2024;Topázio;Feminino;Pública;2011;7,6;13;1;0;Em fase
3;6,856082394;9,6;9,0;8,1;4,0;4,7;10,0;0;2024;Agata;Masculino;Pública;2011;5,4;13;1;1;Em fase
3;7,10939097;8,8;5,1;7,5;5,8;7,9;10,0;0;2024;Ametista;Feminino;Pública;2011;7,1;13;1;0;Em fase
3;7,653744444;9,2;8,7;8,1;7,0;7,5;5,0;-1;2024;Ametista;Feminino;Pública;2009;7,9;15;1;0;Moderada
3;7,731569404;8,8;9,0;8,1;7,7;7,1;5,0;-1;2024;Ametista;Masculino;Pública;2010;7,9;14;1;1;Moderada
3;7,447591036;7,9;8,9;8,1;5,0;6,9;10,0;0;2024;Ametista;Feminino;Pública;2010;6,9;14;1;0;Em fase
3;8,176263231;9,2;8,3;8,1;8,7;8,7;5,0;-1;2024;Topázio;Feminino;Pública;2010;8,1;14;1;0;Moderada
3;8,356935294;10,0;8,6;9,4;7,7;7,3;10,0;1;2024;Topázio;Masculino;Pública;2012;7,1;12;1;1;Em fase
3;8,6893;9,2;10,0;7,5;7,5;8,3;10,0;1;2024;Topázio;Feminino;Pública;2012;8,5;12;1;0;Em fase
3;8,288955556;8,3;9,3;6,3;8,3;7,9;10,0;0;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2011;7,3;13;0;0;Em fase
3;8,008488889;8,8;7,4;7,5;7,7;7,6;10,0;0;2024;Topázio;Masculino;Pública;2010;8,5;14;1;1;Em fase
3;7,96317037;9,2;7,9;8,1;7,2;7,1;10,0;1;2024;Ametista;Masculino;Pública;2010;7,9;14;1;1;Em fase
3;7,684639869;9,2;9,5;7,5;5,0;6,9;10,0;0;2024;Ametista;Feminino;Pública;2011;7,3;13;1;0;Em fase
3;8,407166667;9,6;10,0;7,5;6,7;8,3;10,0;0;2024;Topázio;Masculino;Pública;2012;7,1;12;1;1;Em fase
3;7,817322222;8,8;9,9;7,5;5,3;7,2;10,0;1;2024;Ametista;Masculino;Pública;2012;7,1;12;1;1;Em fase
3;5,544981481;7,5;6,2;7,5;2,8;5,5;5,0;-1;2024;Quartzo;Masculino;Pública;2010;6,5;14;1;1;Moderada
3;7,601562963;8,8;8,3;7,5;5,7;6,8;10,0;1;2024;Ametista;Feminino;Pública;2012;8,1;12;1;0;Em fase
3;7,709588889;6,7;9,0;6,9;6,8;7,1;10,0;0;2024;Ametista;Feminino;Pública;2011;7,7;13;1;0;Em fase
3;6,718348148;10,0;8,3;6,9;4,2;6,8;5,0;-2;2024;Agata;Masculino;Pública;2009;6,7;15;1;1;Moderada
3;6,64387037;7,5;4,9;7,5;5,3;6,9;10,0;0;2024;Agata;Masculino;Pública;2011;7,3;13;1;1;Em fase
3;6,52762963;7,5;5,0;7,5;4,8;6,8;10,0;0;2024;Agata;Feminino;Pública;2010;7,1;14;1;0;Em fase
3;7,894888889;9,6;9,7;3,8;6,3;8,3;10,0;1;2024;Ametista;Feminino;Pública;2013;6,9;11;1;0;Em fase
3;8,225462963;9,6;9,2;7,5;7,2;7,2;10,0;0;2024;Topázio;Feminino;Pública;2011;7,9;13;1;0;Em fase
3;6,872009064;9,2;7,9;8,8;4,3;7,1;5,0;-1;2024;Agata;Feminino;Pública;2009;7,2;15;1;0;Moderada
3;7,908044272;8,8;6,8;8,1;8,0;7,8;10,0;0;2024;Ametista;Feminino;Pública;2011;6,9;13;1;0;Em fase
3;6,778749123;8,8;7,2;8,8;4,0;7,7;5,0;-1;2024;Agata;Masculino;Pública;2009;7,5;15;1;1;Moderada
3;7,187625926;7,9;8,4;7,5;6,0;5,7;10,0;0;2024;Ametista;Feminino;Pública;2010;6,3;14;1;0;Em fase
3;6,728911404;6,7;6,8;6,9;4,8;6,9;10,0;0;2024;Agata;Feminino;Pública;2010;6,6;14;1;0;Em fase
3;6,793890867;9,6;6,2;7,5;4,2;6,8;10,0;0;2024;Agata;Feminino;Pública;2011;6,6;13;1;0;Em fase
3;7,121622214;7,9;6,1;2,5;7,8;7,6;10,0;1;2024;Ametista;Feminino;Privada;2012;7,7;12;0;0;Em fase
3;6,024753704;9,2;5,8;7,5;3,0;6,9;5,0;-1;2024;Agata;Masculino;Pública;2009;7,2;15;1;1;Moderada
3;8,647409314;9,6;9,7;7,5;7,3;8,5;10,0;0;2024;Topázio;Masculino;Pública;2011;8,3;13;1;1;Em fase
3;8,185838803;10,0;7,9;7,5;7,2;8,4;10,0;0;2024;Topázio;Masculino;Pública;2012;7,5;12;1;1;Em fase
3;7,429623555;8,3;7,5;8,1;7,0;6,2;10,0;1;2024;Ametista;Feminino;Pública;2012;6,4;12;1;0;Em fase
3;6,735998246;7,9;6,6;7,5;4,5;6,7;10,0;0;2024;Agata;Feminino;Pública;2010;6,3;14;1;0;Em fase
3;6,616193705;5,8;6,5;8,1;4,3;6,8;10,0;0;2024;Agata;Feminino;Pública;2010;6,9;14;1;0;Em fase
3;6,79567342;8,3;7,2;8,8;4,2;6,2;10,0;0;2024;Agata;Masculino;Pública;2010;5,6;14;1;1;Em fase
3;7,507033333;8,8;10,0;8,1;3,7;6,7;10,0;1;2024;Ametista;Feminino;Pública;2012;7,4;12;1;0;Em fase
3;5,696233333;8,3;5,0;7,5;2,7;6,8;5,0;-1;2024;Quartzo;Feminino;Pública;2010;7,1;14;1;0;Moderada
3;8,337;9,2;8,6;6,9;8,2;7,7;10,0;0;2024;Topázio;Masculino;Pública;2011;8,3;13;1;1;Em fase
3;7,437466667;8,8;9,5;2,5;5,0;7,8;10,0;0;2024;Ametista;Feminino;Pública;2011;8,4;13;1;0;Em fase
3;7,107477855;7,9;7,6;7,5;4,2;7,2;10,0;0;2024;Ametista;Feminino;Pública;2011;7,6;13;1;0;Em fase
3;6,942581818;9,2;7,1;7,5;5,0;6,2;10,0;0;2024;Agata;Masculino;Pública;2011;6,3;13;1;1;Em fase
3;6,088607992;7,5;6,3;8,1;3,2;7,0;5,0;-2;2024;Agata;Feminino;Pública;2008;7,4;16;1;0;Moderada
3;6,624588235;8,3;6,3;2,5;5,7;7,0;10,0;0;2024;Agata;Feminino;Pública;2010;7,5;14;1;0;Em fase
3;7,388266667;9,6;8,7;7,5;5,7;7,7;5,0;-1;2024;Ametista;Feminino;Pública;2010;7,6;14;1;0;Moderada
3;3,789477778;0,0;3,4;6,3;2,3;5,1;5,0;-1;2024;Quartzo;Masculino;Pública;2009;5,1;15;1;1;Moderada
3;7,177130604;9,2;7,0;7,5;4,7;7,0;10,0;0;2024;Ametista;Masculino;Pública;2011;7,8;13;1;1;Em fase
3;6,017522222;7,5;6,2;6,9;2,7;5,5;10,0;0;2024;Agata;Feminino;Pública;2010;7,0;14;1;0;Em fase
3;6,754584615;7,5;8,1;7,5;5,0;7,1;5,0;-1;2024;Agata;Masculino;Pública;2010;7,3;14;1;1;Moderada
3;7,030554592;7,1;7,8;9,4;3,8;6,9;10,0;0;2024;Ametista;Feminino;Pública;2010;6,8;14;1;0;Em fase
3;6,905568627;8,3;8,7;6,9;5,8;6,6;5,0;-1;2024;Agata;Feminino;Pública;2010;6,6;14;1;0;Moderada
3;7,296598576;7,5;6,2;8,1;8,2;6,2;10,0;0;2024;Ametista;Feminino;Pública;2012;6,3;12;1;0;Em fase
3;8,180966667;9,2;10,0;7,5;5,8;7,7;10,0;0;2024;Topázio;Feminino;Pública;2012;8,1;12;1;0;Em fase
3;7,360417647;9,2;7,1;8,1;6,8;5,7;10,0;0;2024;Ametista;Masculino;Pública;2012;6,9;12;1;1;Em fase
3;6,900662108;8,3;6,4;8,8;4,7;6,2;10,0;0;2024;Agata;Masculino;Pública;2010;7,5;14;1;1;Em fase
3;6,563952941;8,8;6,3;8,1;4,3;5,3;10,0;0;2024;Agata;Masculino;Pública;2012;6,9;12;1;1;Em fase
3;6,864053922;9,6;7,7;7,5;5,7;6,3;5,0;-1;2024;Agata;Feminino;Pública;2010;7,2;14;1;0;Moderada
3;7,4019;8,3;9,6;7,5;7,3;6,3;5,0;-1;2024;Ametista;Masculino;Pública;2009;6,9;15;1;1;Moderada
3;7,218157143;7,9;8,4;8,1;4,8;6,4;10,0;0;2024;Ametista;Masculino;Pública;2010;6,9;14;1;1;Em fase
3;6,748480627;7,9;6,5;8,1;6,7;6,3;5,0;-1;2024;Agata;Feminino;Pública;2009;7,5;15;1;0;Moderada
3;6,482499715;8,3;5,2;7,5;4,8;5,7;10,0;0;2024;Agata;Feminino;Pública;2011;7,5;13;1;0;Em fase
3;6,852411485;10,0;7,8;7,5;7,2;5,8;2,5;-3;2024;Agata;Masculino;Pública;2007;6,9;17;1;1;Severa
3;6,5148622;9,6;7,4;7,5;4,2;6,3;5,0;-2;2024;Agata;Masculino;Pública;2009;7,2;15;1;1;Moderada
3;7,515491249;7,9;9,0;6,9;4,2;7,9;10,0;0;2024;Ametista;Feminino;Pública;2012;8,3;12;1;0;Em fase
3;5,228470175;4,6;4,7;2,5;3,3;6,1;10,0;0;2024;Quartzo;Feminino;Pública;2011;6,9;13;1;0;Em fase
3;7,183752652;8,3;7,6;8,1;3,5;7,5;10,0;1;2024;Ametista;Feminino;Pública;2013;8,3;11;1;0;Em fase
3;7,715491667;10,0;9,3;7,5;6,2;7,7;5,0;-1;2024;Ametista;Masculino;Pública;2009;8,3;15;1;1;Moderada
3;6,064236111;9,6;5,2;7,5;4,3;6,2;5,0;-1;2024;Agata;Masculino;Pública;2009;7,0;15;1;1;Moderada
3;6,906276358;8,3;6,2;7,5;4,7;7,0;10,0;1;2024;Agata;Masculino;Pública;2012;7,5;12;1;1;Em fase
3;5,410188638;8,3;6,4;2,5;3,7;6,0;5,0;-1;2024;Quartzo;Masculino;Pública;2009;6,3;15;1;1;Moderada
3;7,341624603;7,9;8,7;7,5;4,0;7,4;10,0;0;2024;Ametista;Masculino;Pública;2010;7,8;14;1;1;Em fase
3;5,769380764;7,9;5,3;2,5;3,8;6,2;10,0;0;2024;Quartzo;Feminino;Pública;2012;6,7;12;1;0;Em fase
3;8,390566667;8,3;9,1;7,5;8,5;7,3;10,0;0;2024;Topázio;Feminino;Pública;2012;8,1;12;1;0;Em fase
3;5,971708754;9,6;4,8;7,5;3,5;6,8;5,0;-2;2024;Quartzo;Masculino;Pública;2009;7,5;15;1;1;Moderada
3;5,680161508;8,8;3,7;6,9;4,0;6,8;5,0;-1;2024;Quartzo;Masculino;Pública;2009;7,0;15;1;1;Moderada
3;7,443301282;9,6;9,7;7,5;3,2;7,2;10,0;0;2024;Ametista;Masculino;Pública;2011;7,2;13;1;1;Em fase
3;6,095440873;9,2;5,6;8,1;3,5;6,7;5,0;-2;2024;Agata;Masculino;Pública;2009;7,0;15;1;1;Moderada
3;7,08259127;9,6;9,1;3,8;4,0;7,0;10,0;0;2024;Ametista;Feminino;Pública;2012;7,2;12;1;0;Em fase
3;7,641184314;8,3;9,0;7,5;4,3;7,8;10,0;0;2024;Ametista;Masculino;Pública;2011;8,3;13;1;1;Em fase
3;6,941692593;6,7;9,6;8,8;4,0;7,2;5,0;-2;2024;Agata;Masculino;Pública;2009;7,3;15;1;1;Moderada
3;6,985329692;8,8;6,0;8,8;3,7;7,3;10,0;0;2024;Agata;Feminino;Pública;2010;8,3;14;1;0;Em fase
3;5,458179832;8,8;4,5;8,1;1,7;6,4;5,0;-1;2024;Quartzo;Feminino;Pública;2009;7,5;15;1;0;Moderada
3;8,103217647;8,8;9,5;8,8;5,2;7,9;10,0;0;2024;Topázio;Feminino;Pública;2011;8,3;13;1;0;Em fase
3;8,331124561;7,1;9,4;7,5;6,5;8,9;10,0;0;2024;Topázio;Feminino;Pública;2010;9,2;14;1;0;Em fase
3;8,2386;7,5;10,0;8,8;6,8;7,2;10,0;0;2024;Topázio;Feminino;Pública;2010;8,1;14;1;0;Em fase
3;6,668152941;9,2;6,0;7,5;4,2;6,1;10,0;0;2024;Agata;Feminino;Pública;2011;7,5;13;1;0;Em fase
3;8,207433333;8,8;9,6;6,9;7,5;7,1;10,0;0;2024;Topázio;Feminino;Pública;2010;8,1;14;1;0;Em fase
3;7,482733333;8,3;10,0;6,3;3,0;8,1;10,0;0;2024;Ametista;Masculino;Pública;2011;8,1;13;1;1;Em fase
3;7,544755929;8,8;9,2;7,5;4,5;7,1;10,0;0;2024;Ametista;Feminino;Pública;2010;7,7;14;1;0;Em fase
3;7,2458;7,1;5,7;7,5;8,0;6,6;10,0;0;2024;Ametista;Feminino;Pública;2012;7,3;12;1;0;Em fase
3;8,702387302;9,2;9,2;7,5;8,5;8,1;10,0;1;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2012;8,8;12;0;0;Em fase
3;6,357733333;8,3;7,4;6,9;4,0;7,1;5,0;-1;2024;Agata;Masculino;Pública;2009;6,5;15;1;1;Moderada
3;8,676133333;9,2;9,8;7,5;7,8;8,0;10,0;1;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2013;8,8;11;0;0;Em fase
3;6,407590226;9,6;3,4;6,9;5,3;6,4;10,0;0;2024;Agata;Masculino;Pública;2011;7,3;13;1;1;Em fase
3;6,666811111;7,9;5,2;7,5;4,0;7,4;10,0;0;2024;Agata;Masculino;Pública;2010;7,9;14;1;1;Em fase
3;7,098988889;8,8;6,1;8,1;4,5;7,3;10,0;0;2024;Ametista;Feminino;Pública;2010;8,3;14;1;0;Em fase
3;7,8285;9,6;9,7;7,5;6,8;7,6;5,0;-1;2024;Ametista;Masculino;Pública;2010;7,9;14;1;1;Moderada
3;6,610947619;7,1;5,1;7,5;5,5;6,6;10,0;0;2024;Agata;Masculino;Pública;2011;7,3;13;1;1;Em fase
3;6,942277778;9,6;7,2;6,9;4,7;6,2;10,0;0;2024;Agata;Masculino;Pública;2011;6,9;13;1;1;Em fase
3;8,238553968;9,2;9,8;8,8;4,5;8,8;10,0;1;2024;Topázio;Feminino;Pública;2013;8,1;11;1;0;Em fase
3;5,457877193;7,5;3,1;6,9;3,8;4,9;10,0;0;2024;Quartzo;Masculino;Pública;2010;6,5;14;1;1;Em fase
3;7,756457143;8,8;8,9;7,5;6,0;6,9;10,0;0;2024;Ametista;Masculino;Pública;2011;7,7;13;1;1;Em fase
3;8,2285;9,6;8,9;7,5;7,0;7,7;10,0;0;2024;Topázio;Feminino;Pública;2010;7,9;14;1;0;Em fase
3;8,860253968;9,6;9,4;7,5;8,7;8,2;10,0;1;2024;Topázio;Feminino;Privada - Programa de Apadrinhamento;2012;9,0;12;0;0;Em fase
3;5,766892064;8,3;4,0;7,5;2,5;5,9;10,0;0;2024;Quartzo;Masculino;Pública;2010;7,1;14;1;1;Em fase
4;8,1371;8,3;10,0;10,0;6,0;8,7;5,0;-1;2024;Topázio;Feminino;Pública;2009;8,6;15;1;0;Moderada
4;7,643772048;9,2;8,7;8,8;5,5;8,3;5,0;-1;2024;Ametista;Masculino;Pública;2008;8,5;16;1;1;Moderada
4;8,832389092;9,2;9,0;6,3;9,3;8,7;10,0;1;2024;Topázio;Feminino;Privada;2010;8,9;14;0;0;Em fase
4;7,711540746;7,5;7,2;5,6;8,2;7,7;10,0;1;2024;Ametista;Feminino;Pública;2011;8,0;13;1;0;Em fase
4;8,932712281;9,2;9,4;9,4;8,2;8,4;10,0;1;2024;Topázio;Masculino;Privada;2010;8,8;14;0;1;Em fase
4;6,330428438;7,9;5,3;6,9;4,7;7,6;5,0;-1;2024;Agata;Feminino;Pública;2009;8,4;15;1;0;Moderada
